features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,83,7,13,15,0.8305084745762712
1,2,3,88,2,12,16,0.8813559322033898
1,3,3,85,5,10,18,0.8728813559322034
1,4,3,90,0,10,18,0.9152542372881356
1,5,3,88,2,9,19,0.9067796610169492
1,6,3,89,1,8,20,0.923728813559322
1,7,3,88,2,13,15,0.8728813559322034
1,8,3,88,2,9,19,0.9067796610169492
1,9,3,88,2,6,22,0.9322033898305084
1,10,3,88,2,6,22,0.9322033898305084
1,11,3,90,0,8,20,0.9322033898305084
1,12,3,88,2,6,22,0.9322033898305084
1,13,3,90,0,10,18,0.9152542372881356
1,14,3,89,1,9,19,0.9152542372881356
1,15,3,90,0,14,14,0.8813559322033898
1,16,3,89,1,9,19,0.9152542372881356
1,17,3,88,2,9,19,0.9067796610169492
1,18,3,89,1,7,21,0.9322033898305084
1,19,3,89,1,7,21,0.9322033898305084
1,20,3,88,2,7,21,0.923728813559322
1,21,3,90,0,8,20,0.9322033898305084
1,22,3,89,1,5,23,0.9491525423728814
1,23,3,89,1,9,19,0.9152542372881356
1,24,3,88,2,8,20,0.9152542372881356
1,25,3,90,0,11,17,0.9067796610169492
1,26,3,90,0,10,18,0.9152542372881356
1,27,3,89,1,8,20,0.923728813559322
1,28,3,89,1,8,20,0.923728813559322
1,29,3,88,2,7,21,0.923728813559322
1,30,3,90,0,9,19,0.923728813559322
1,31,3,88,2,8,20,0.9152542372881356
1,32,3,90,0,4,24,0.9661016949152542
1,33,3,88,2,9,19,0.9067796610169492
1,34,3,88,2,6,22,0.9322033898305084
1,35,3,89,1,8,20,0.923728813559322
1,36,3,89,1,9,19,0.9152542372881356
1,37,3,90,0,8,20,0.9322033898305084
1,38,3,90,0,8,20,0.9322033898305084
1,39,3,88,2,5,23,0.940677966101695
1,40,3,89,1,7,21,0.9322033898305084
1,41,3,89,1,8,20,0.923728813559322
1,42,3,89,1,7,21,0.9322033898305084
1,43,3,90,0,8,20,0.9322033898305084
1,44,3,88,2,6,22,0.9322033898305084
1,45,3,90,0,0,28,1.0
2,2,3,87,3,18,10,0.8220338983050848
2,3,3,86,4,8,20,0.8983050847457628
2,4,3,86,4,13,15,0.8559322033898306
2,5,3,90,0,11,17,0.9067796610169492
2,6,3,87,3,12,16,0.8728813559322034
2,7,3,90,0,9,19,0.923728813559322
2,8,3,89,1,11,17,0.8983050847457628
2,9,3,89,1,7,21,0.9322033898305084
2,10,3,88,2,6,22,0.9322033898305084
2,11,3,90,0,10,18,0.9152542372881356
2,12,3,88,2,7,21,0.923728813559322
2,13,3,89,1,9,19,0.9152542372881356
2,14,3,89,1,11,17,0.8983050847457628
2,15,3,90,0,12,16,0.8983050847457628
2,16,3,89,1,8,20,0.923728813559322
2,17,3,89,1,8,20,0.923728813559322
2,18,3,89,1,10,18,0.9067796610169492
2,19,3,90,0,7,21,0.940677966101695
2,20,3,90,0,10,18,0.9152542372881356
2,21,3,89,1,6,22,0.940677966101695
2,22,3,90,0,6,22,0.9491525423728814
2,23,3,89,1,8,20,0.923728813559322
2,24,3,89,1,8,20,0.923728813559322
2,25,3,89,1,6,22,0.940677966101695
2,26,3,90,0,6,22,0.9491525423728814
2,27,3,88,2,8,20,0.9152542372881356
2,28,3,90,0,9,19,0.923728813559322
2,29,3,90,0,5,23,0.9576271186440678
2,30,3,89,1,7,21,0.9322033898305084
2,31,3,89,1,10,18,0.9067796610169492
2,32,3,88,2,7,21,0.923728813559322
2,33,3,89,1,6,22,0.940677966101695
2,34,3,89,1,8,20,0.923728813559322
2,35,3,89,1,10,18,0.9067796610169492
2,36,3,90,0,8,20,0.9322033898305084
2,37,3,90,0,7,21,0.940677966101695
2,38,3,88,2,7,21,0.923728813559322
2,39,3,89,1,8,20,0.923728813559322
2,40,3,88,2,6,22,0.9322033898305084
2,41,3,90,0,8,20,0.9322033898305084
2,42,3,89,1,8,20,0.923728813559322
2,43,3,88,2,6,22,0.9322033898305084
2,44,3,90,0,5,23,0.9576271186440678
2,45,3,90,0,0,28,1.0
3,3,3,85,5,14,14,0.8389830508474576
3,4,3,85,5,16,12,0.8220338983050848
3,5,3,88,2,15,13,0.8559322033898306
3,6,3,88,2,12,16,0.8813559322033898
3,7,3,88,2,11,17,0.8898305084745762
3,8,3,87,3,10,18,0.8898305084745762
3,9,3,88,2,10,18,0.8983050847457628
3,10,3,88,2,9,19,0.9067796610169492
3,11,3,89,1,9,19,0.9152542372881356
3,12,3,88,2,10,18,0.8983050847457628
3,13,3,90,0,12,16,0.8983050847457628
3,14,3,89,1,7,21,0.9322033898305084
3,15,3,87,3,8,20,0.9067796610169492
3,16,3,90,0,9,19,0.923728813559322
3,17,3,89,1,11,17,0.8983050847457628
3,18,3,88,2,6,22,0.9322033898305084
3,19,3,90,0,7,21,0.940677966101695
3,20,3,89,1,9,19,0.9152542372881356
3,21,3,90,0,8,20,0.9322033898305084
3,22,3,90,0,8,20,0.9322033898305084
3,23,3,89,1,8,20,0.923728813559322
3,24,3,88,2,8,20,0.9152542372881356
3,25,3,90,0,7,21,0.940677966101695
3,26,3,90,0,8,20,0.9322033898305084
3,27,3,90,0,6,22,0.9491525423728814
3,28,3,89,1,6,22,0.940677966101695
3,29,3,89,1,8,20,0.923728813559322
3,30,3,89,1,7,21,0.9322033898305084
3,31,3,89,1,6,22,0.940677966101695
3,32,3,88,2,7,21,0.923728813559322
3,33,3,89,1,6,22,0.940677966101695
3,34,3,90,0,6,22,0.9491525423728814
3,35,3,89,1,7,21,0.9322033898305084
3,36,3,89,1,5,23,0.9491525423728814
3,37,3,87,3,8,20,0.9067796610169492
3,38,3,90,0,8,20,0.9322033898305084
3,39,3,88,2,8,20,0.9152542372881356
3,40,3,90,0,7,21,0.940677966101695
3,41,3,89,1,5,23,0.9491525423728814
3,42,3,90,0,9,19,0.923728813559322
3,43,3,90,0,6,22,0.9491525423728814
3,44,3,89,1,3,25,0.9661016949152542
3,45,3,90,0,3,25,0.9745762711864406
4,4,3,84,6,19,9,0.788135593220339
4,5,3,88,2,17,11,0.8389830508474576
4,6,3,90,0,16,12,0.864406779661017
4,7,3,87,3,16,12,0.8389830508474576
4,8,3,88,2,12,16,0.8813559322033898
4,9,3,89,1,10,18,0.9067796610169492
4,10,3,87,3,11,17,0.8813559322033898
4,11,3,90,0,16,12,0.864406779661017
4,12,3,89,1,13,15,0.8813559322033898
4,13,3,89,1,11,17,0.8983050847457628
4,14,3,89,1,11,17,0.8983050847457628
4,15,3,90,0,12,16,0.8983050847457628
4,16,3,88,2,7,21,0.923728813559322
4,17,3,89,1,10,18,0.9067796610169492
4,18,3,89,1,9,19,0.9152542372881356
4,19,3,90,0,8,20,0.9322033898305084
4,20,3,90,0,11,17,0.9067796610169492
4,21,3,90,0,9,19,0.923728813559322
4,22,3,89,1,16,12,0.8559322033898306
4,23,3,90,0,6,22,0.9491525423728814
4,24,3,90,0,5,23,0.9576271186440678
4,25,3,90,0,6,22,0.9491525423728814
4,26,3,89,1,8,20,0.923728813559322
4,27,3,89,1,9,19,0.9152542372881356
4,28,3,89,1,10,18,0.9067796610169492
4,29,3,89,1,6,22,0.940677966101695
4,30,3,89,1,9,19,0.9152542372881356
4,31,3,89,1,10,18,0.9067796610169492
4,32,3,89,1,7,21,0.9322033898305084
4,33,3,89,1,9,19,0.9152542372881356
4,34,3,87,3,6,22,0.923728813559322
4,35,3,89,1,7,21,0.9322033898305084
4,36,3,89,1,9,19,0.9152542372881356
4,37,3,89,1,7,21,0.9322033898305084
4,38,3,90,0,8,20,0.9322033898305084
4,39,3,88,2,7,21,0.923728813559322
4,40,3,90,0,8,20,0.9322033898305084
4,41,3,89,1,7,21,0.9322033898305084
4,42,3,89,1,11,17,0.8983050847457628
4,43,3,89,1,7,21,0.9322033898305084
4,44,3,89,1,3,25,0.9661016949152542
4,45,3,90,0,0,28,1.0
5,5,3,87,3,19,9,0.8135593220338984
5,6,3,90,0,14,14,0.8813559322033898
5,7,3,87,3,15,13,0.847457627118644
5,8,3,89,1,13,15,0.8813559322033898
5,9,3,90,0,10,18,0.9152542372881356
5,10,3,89,1,10,18,0.9067796610169492
5,11,3,89,1,14,14,0.8728813559322034
5,12,3,90,0,17,11,0.8559322033898306
5,13,3,88,2,11,17,0.8898305084745762
5,14,3,88,2,12,16,0.8813559322033898
5,15,3,89,1,12,16,0.8898305084745762
5,16,3,89,1,8,20,0.923728813559322
5,17,3,89,1,11,17,0.8983050847457628
5,18,3,90,0,11,17,0.9067796610169492
5,19,3,89,1,6,22,0.940677966101695
5,20,3,89,1,9,19,0.9152542372881356
5,21,3,89,1,10,18,0.9067796610169492
5,22,3,89,1,8,20,0.923728813559322
5,23,3,90,0,6,22,0.9491525423728814
5,24,3,89,1,12,16,0.8898305084745762
5,25,3,89,1,10,18,0.9067796610169492
5,26,3,89,1,7,21,0.9322033898305084
5,27,3,89,1,10,18,0.9067796610169492
5,28,3,90,0,8,20,0.9322033898305084
5,29,3,90,0,8,20,0.9322033898305084
5,30,3,89,1,9,19,0.9152542372881356
5,31,3,89,1,5,23,0.9491525423728814
5,32,3,89,1,8,20,0.923728813559322
5,33,3,88,2,7,21,0.923728813559322
5,34,3,87,3,7,21,0.9152542372881356
5,35,3,88,2,9,19,0.9067796610169492
5,36,3,88,2,7,21,0.923728813559322
5,37,3,89,1,10,18,0.9067796610169492
5,38,3,88,2,11,17,0.8898305084745762
5,39,3,89,1,9,19,0.9152542372881356
5,40,3,89,1,8,20,0.923728813559322
5,41,3,90,0,7,21,0.940677966101695
5,42,3,89,1,6,22,0.940677966101695
5,43,3,89,1,6,22,0.940677966101695
5,44,3,89,1,4,24,0.9576271186440678
5,45,3,90,0,3,25,0.9745762711864406
6,6,3,86,4,17,11,0.8220338983050848
6,7,3,89,1,16,12,0.8559322033898306
6,8,3,87,3,13,15,0.864406779661017
6,9,3,87,3,9,19,0.8983050847457628
6,10,3,88,2,14,14,0.864406779661017
6,11,3,89,1,15,13,0.864406779661017
6,12,3,89,1,17,11,0.847457627118644
6,13,3,87,3,12,16,0.8728813559322034
6,14,3,88,2,7,21,0.923728813559322
6,15,3,89,1,14,14,0.8728813559322034
6,16,3,88,2,11,17,0.8898305084745762
6,17,3,88,2,8,20,0.9152542372881356
6,18,3,89,1,8,20,0.923728813559322
6,19,3,88,2,8,20,0.9152542372881356
6,20,3,90,0,10,18,0.9152542372881356
6,21,3,89,1,10,18,0.9067796610169492
6,22,3,90,0,8,20,0.9322033898305084
6,23,3,89,1,10,18,0.9067796610169492
6,24,3,89,1,10,18,0.9067796610169492
6,25,3,90,0,8,20,0.9322033898305084
6,26,3,88,2,8,20,0.9152542372881356
6,27,3,90,0,9,19,0.923728813559322
6,28,3,88,2,9,19,0.9067796610169492
6,29,3,89,1,7,21,0.9322033898305084
6,30,3,89,1,11,17,0.8983050847457628
6,31,3,90,0,6,22,0.9491525423728814
6,32,3,89,1,9,19,0.9152542372881356
6,33,3,87,3,10,18,0.8898305084745762
6,34,3,90,0,7,21,0.940677966101695
6,35,3,86,4,4,24,0.9322033898305084
6,36,3,89,1,9,19,0.9152542372881356
6,37,3,89,1,8,20,0.923728813559322
6,38,3,88,2,7,21,0.923728813559322
6,39,3,90,0,5,23,0.9576271186440678
6,40,3,90,0,7,21,0.940677966101695
6,41,3,89,1,5,23,0.9491525423728814
6,42,3,89,1,5,23,0.9491525423728814
6,43,3,88,2,5,23,0.940677966101695
6,44,3,88,2,4,24,0.9491525423728814
6,45,3,90,0,0,28,1.0
7,7,3,85,5,20,8,0.788135593220339
7,8,3,87,3,15,13,0.847457627118644
7,9,3,89,1,14,14,0.8728813559322034
7,10,3,86,4,14,14,0.847457627118644
7,11,3,88,2,14,14,0.864406779661017
7,12,3,89,1,18,10,0.8389830508474576
7,13,3,87,3,16,12,0.8389830508474576
7,14,3,88,2,14,14,0.864406779661017
7,15,3,85,5,13,15,0.847457627118644
7,16,3,88,2,10,18,0.8983050847457628
7,17,3,89,1,10,18,0.9067796610169492
7,18,3,89,1,12,16,0.8898305084745762
7,19,3,89,1,13,15,0.8813559322033898
7,20,3,89,1,11,17,0.8983050847457628
7,21,3,90,0,11,17,0.9067796610169492
7,22,3,89,1,11,17,0.8983050847457628
7,23,3,90,0,10,18,0.9152542372881356
7,24,3,89,1,12,16,0.8898305084745762
7,25,3,87,3,7,21,0.9152542372881356
7,26,3,90,0,10,18,0.9152542372881356
7,27,3,89,1,6,22,0.940677966101695
7,28,3,88,2,10,18,0.8983050847457628
7,29,3,89,1,8,20,0.923728813559322
7,30,3,87,3,9,19,0.8983050847457628
7,31,3,89,1,8,20,0.923728813559322
7,32,3,88,2,10,18,0.8983050847457628
7,33,3,90,0,9,19,0.923728813559322
7,34,3,87,3,9,19,0.8983050847457628
7,35,3,89,1,10,18,0.9067796610169492
7,36,3,89,1,4,24,0.9576271186440678
7,37,3,89,1,10,18,0.9067796610169492
7,38,3,89,1,10,18,0.9067796610169492
7,39,3,90,0,8,20,0.9322033898305084
7,40,3,89,1,9,19,0.9152542372881356
7,41,3,88,2,9,19,0.9067796610169492
7,42,3,89,1,7,21,0.9322033898305084
7,43,3,89,1,3,25,0.9661016949152542
7,44,3,90,0,3,25,0.9745762711864406
7,45,3,90,0,2,26,0.9830508474576272
8,8,3,87,3,21,7,0.7966101694915254
8,9,3,89,1,12,16,0.8898305084745762
8,10,3,90,0,15,13,0.8728813559322034
8,11,3,88,2,14,14,0.864406779661017
8,12,3,88,2,16,12,0.847457627118644
8,13,3,90,0,25,3,0.788135593220339
8,14,3,90,0,19,9,0.8389830508474576
8,15,3,90,0,17,11,0.8559322033898306
8,16,3,88,2,11,17,0.8898305084745762
8,17,3,88,2,7,21,0.923728813559322
8,18,3,89,1,7,21,0.9322033898305084
8,19,3,88,2,12,16,0.8813559322033898
8,20,3,88,2,10,18,0.8983050847457628
8,21,3,89,1,12,16,0.8898305084745762
8,22,3,90,0,9,19,0.923728813559322
8,23,3,90,0,7,21,0.940677966101695
8,24,3,88,2,7,21,0.923728813559322
8,25,3,90,0,8,20,0.9322033898305084
8,26,3,89,1,8,20,0.923728813559322
8,27,3,90,0,11,17,0.9067796610169492
8,28,3,88,2,10,18,0.8983050847457628
8,29,3,88,2,10,18,0.8983050847457628
8,30,3,88,2,10,18,0.8983050847457628
8,31,3,89,1,9,19,0.9152542372881356
8,32,3,89,1,7,21,0.9322033898305084
8,33,3,89,1,8,20,0.923728813559322
8,34,3,87,3,6,22,0.923728813559322
8,35,3,90,0,8,20,0.9322033898305084
8,36,3,88,2,10,18,0.8983050847457628
8,37,3,90,0,12,16,0.8983050847457628
8,38,3,89,1,8,20,0.923728813559322
8,39,3,90,0,9,19,0.923728813559322
8,40,3,90,0,8,20,0.9322033898305084
8,41,3,90,0,7,21,0.940677966101695
8,42,3,89,1,8,20,0.923728813559322
8,43,3,87,3,5,23,0.9322033898305084
8,44,3,87,3,3,25,0.9491525423728814
8,45,3,90,0,0,28,1.0
9,9,3,85,5,10,18,0.8728813559322034
9,10,3,90,0,28,0,0.7627118644067796
9,11,3,90,0,28,0,0.7627118644067796
9,12,3,90,0,25,3,0.788135593220339
9,13,3,90,0,28,0,0.7627118644067796
9,14,3,90,0,23,5,0.8050847457627118
9,15,3,89,1,19,9,0.8305084745762712
9,16,3,89,1,20,8,0.8220338983050848
9,17,3,90,0,12,16,0.8983050847457628
9,18,3,90,0,12,16,0.8983050847457628
9,19,3,89,1,9,19,0.9152542372881356
9,20,3,90,0,12,16,0.8983050847457628
9,21,3,90,0,11,17,0.9067796610169492
9,22,3,89,1,13,15,0.8813559322033898
9,23,3,90,0,10,18,0.9152542372881356
9,24,3,90,0,10,18,0.9152542372881356
9,25,3,89,1,13,15,0.8813559322033898
9,26,3,88,2,10,18,0.8983050847457628
9,27,3,89,1,8,20,0.923728813559322
9,28,3,89,1,10,18,0.9067796610169492
9,29,3,89,1,10,18,0.9067796610169492
9,30,3,90,0,8,20,0.9322033898305084
9,31,3,88,2,9,19,0.9067796610169492
9,32,3,89,1,6,22,0.940677966101695
9,33,3,90,0,9,19,0.923728813559322
9,34,3,88,2,10,18,0.8983050847457628
9,35,3,89,1,10,18,0.9067796610169492
9,36,3,90,0,11,17,0.9067796610169492
9,37,3,88,2,10,18,0.8983050847457628
9,38,3,90,0,10,18,0.9152542372881356
9,39,3,89,1,5,23,0.9491525423728814
9,40,3,89,1,7,21,0.9322033898305084
9,41,3,89,1,6,22,0.940677966101695
9,42,3,89,1,5,23,0.9491525423728814
9,43,3,87,3,6,22,0.923728813559322
9,44,3,90,0,3,25,0.9745762711864406
9,45,3,90,0,2,26,0.9830508474576272
10,10,3,90,0,28,0,0.7627118644067796
10,11,3,90,0,28,0,0.7627118644067796
10,12,3,90,0,28,0,0.7627118644067796
10,13,3,89,1,24,4,0.788135593220339
10,14,3,90,0,21,7,0.8220338983050848
10,15,3,89,1,18,10,0.8389830508474576
10,16,3,89,1,15,13,0.864406779661017
10,17,3,90,0,15,13,0.8728813559322034
10,18,3,89,1,10,18,0.9067796610169492
10,19,3,90,0,8,20,0.9322033898305084
10,20,3,90,0,13,15,0.8898305084745762
10,21,3,90,0,8,20,0.9322033898305084
10,22,3,87,3,13,15,0.864406779661017
10,23,3,89,1,10,18,0.9067796610169492
10,24,3,90,0,9,19,0.923728813559322
10,25,3,89,1,5,23,0.9491525423728814
10,26,3,90,0,11,17,0.9067796610169492
10,27,3,90,0,12,16,0.8983050847457628
10,28,3,89,1,12,16,0.8898305084745762
10,29,3,89,1,10,18,0.9067796610169492
10,30,3,89,1,11,17,0.8983050847457628
10,31,3,90,0,9,19,0.923728813559322
10,32,3,89,1,11,17,0.8983050847457628
10,33,3,88,2,9,19,0.9067796610169492
10,34,3,90,0,11,17,0.9067796610169492
10,35,3,90,0,12,16,0.8983050847457628
10,36,3,88,2,9,19,0.9067796610169492
10,37,3,90,0,8,20,0.9322033898305084
10,38,3,90,0,11,17,0.9067796610169492
10,39,3,89,1,8,20,0.923728813559322
10,40,3,90,0,8,20,0.9322033898305084
10,41,3,88,2,7,21,0.923728813559322
10,42,3,88,2,7,21,0.923728813559322
10,43,3,89,1,8,20,0.923728813559322
10,44,3,90,0,5,23,0.9576271186440678
10,45,3,90,0,1,27,0.9915254237288136
11,11,3,90,0,28,0,0.7627118644067796
11,12,3,90,0,28,0,0.7627118644067796
11,13,3,90,0,28,0,0.7627118644067796
11,14,3,88,2,19,9,0.8220338983050848
11,15,3,90,0,16,12,0.864406779661017
11,16,3,89,1,13,15,0.8813559322033898
11,17,3,90,0,15,13,0.8728813559322034
11,18,3,89,1,14,14,0.8728813559322034
11,19,3,89,1,9,19,0.9152542372881356
11,20,3,90,0,12,16,0.8983050847457628
11,21,3,90,0,12,16,0.8983050847457628
11,22,3,90,0,10,18,0.9152542372881356
11,23,3,90,0,9,19,0.923728813559322
11,24,3,89,1,10,18,0.9067796610169492
11,25,3,90,0,11,17,0.9067796610169492
11,26,3,90,0,12,16,0.8983050847457628
11,27,3,90,0,10,18,0.9152542372881356
11,28,3,89,1,10,18,0.9067796610169492
11,29,3,89,1,10,18,0.9067796610169492
11,30,3,89,1,8,20,0.923728813559322
11,31,3,90,0,10,18,0.9152542372881356
11,32,3,89,1,10,18,0.9067796610169492
11,33,3,88,2,9,19,0.9067796610169492
11,34,3,89,1,9,19,0.9152542372881356
11,35,3,89,1,9,19,0.9152542372881356
11,36,3,89,1,10,18,0.9067796610169492
11,37,3,90,0,10,18,0.9152542372881356
11,38,3,90,0,9,19,0.923728813559322
11,39,3,87,3,11,17,0.8813559322033898
11,40,3,90,0,8,20,0.9322033898305084
11,41,3,89,1,8,20,0.923728813559322
11,42,3,88,2,8,20,0.9152542372881356
11,43,3,90,0,4,24,0.9661016949152542
11,44,3,89,1,6,22,0.940677966101695
11,45,3,90,0,0,28,1.0
12,12,3,90,0,28,0,0.7627118644067796
12,13,3,90,0,28,0,0.7627118644067796
12,14,3,89,1,21,7,0.8135593220338984
12,15,3,90,0,13,15,0.8898305084745762
12,16,3,89,1,11,17,0.8983050847457628
12,17,3,87,3,9,19,0.8983050847457628
12,18,3,90,0,10,18,0.9152542372881356
12,19,3,89,1,10,18,0.9067796610169492
12,20,3,90,0,9,19,0.923728813559322
12,21,3,89,1,10,18,0.9067796610169492
12,22,3,90,0,11,17,0.9067796610169492
12,23,3,90,0,12,16,0.8983050847457628
12,24,3,90,0,9,19,0.923728813559322
12,25,3,89,1,10,18,0.9067796610169492
12,26,3,89,1,10,18,0.9067796610169492
12,27,3,89,1,9,19,0.9152542372881356
12,28,3,88,2,10,18,0.8983050847457628
12,29,3,87,3,10,18,0.8898305084745762
12,30,3,89,1,9,19,0.9152542372881356
12,31,3,87,3,7,21,0.9152542372881356
12,32,3,90,0,8,20,0.9322033898305084
12,33,3,90,0,8,20,0.9322033898305084
12,34,3,90,0,8,20,0.9322033898305084
12,35,3,90,0,9,19,0.923728813559322
12,36,3,89,1,9,19,0.9152542372881356
12,37,3,90,0,10,18,0.9152542372881356
12,38,3,89,1,9,19,0.9152542372881356
12,39,3,89,1,10,18,0.9067796610169492
12,40,3,90,0,9,19,0.923728813559322
12,41,3,90,0,6,22,0.9491525423728814
12,42,3,90,0,7,21,0.940677966101695
12,43,3,87,3,7,21,0.9152542372881356
12,44,3,88,2,8,20,0.9152542372881356
12,45,3,90,0,5,23,0.9576271186440678
13,13,3,88,2,20,8,0.8135593220338984
13,14,3,86,4,14,14,0.847457627118644
13,15,3,88,2,12,16,0.8813559322033898
13,16,3,89,1,10,18,0.9067796610169492
13,17,3,90,0,12,16,0.8983050847457628
13,18,3,90,0,13,15,0.8898305084745762
13,19,3,90,0,10,18,0.9152542372881356
13,20,3,90,0,12,16,0.8983050847457628
13,21,3,90,0,9,19,0.923728813559322
13,22,3,90,0,10,18,0.9152542372881356
13,23,3,90,0,15,13,0.8728813559322034
13,24,3,89,1,13,15,0.8813559322033898
13,25,3,88,2,10,18,0.8983050847457628
13,26,3,90,0,13,15,0.8898305084745762
13,27,3,89,1,9,19,0.9152542372881356
13,28,3,88,2,11,17,0.8898305084745762
13,29,3,89,1,9,19,0.9152542372881356
13,30,3,89,1,9,19,0.9152542372881356
13,31,3,90,0,10,18,0.9152542372881356
13,32,3,87,3,9,19,0.8983050847457628
13,33,3,89,1,10,18,0.9067796610169492
13,34,3,89,1,9,19,0.9152542372881356
13,35,3,89,1,12,16,0.8898305084745762
13,36,3,89,1,8,20,0.923728813559322
13,37,3,89,1,9,19,0.9152542372881356
13,38,3,90,0,10,18,0.9152542372881356
13,39,3,88,2,10,18,0.8983050847457628
13,40,3,89,1,8,20,0.923728813559322
13,41,3,89,1,8,20,0.923728813559322
13,42,3,89,1,10,18,0.9067796610169492
13,43,3,90,0,3,25,0.9745762711864406
13,44,3,88,2,5,23,0.940677966101695
13,45,3,90,0,1,27,0.9915254237288136
14,14,3,87,3,21,7,0.7966101694915254
14,15,3,88,2,18,10,0.8305084745762712
14,16,3,89,1,16,12,0.8559322033898306
14,17,3,89,1,12,16,0.8898305084745762
14,18,3,89,1,12,16,0.8898305084745762
14,19,3,90,0,9,19,0.923728813559322
14,20,3,89,1,12,16,0.8898305084745762
14,21,3,89,1,11,17,0.8983050847457628
14,22,3,90,0,11,17,0.9067796610169492
14,23,3,89,1,12,16,0.8898305084745762
14,24,3,90,0,10,18,0.9152542372881356
14,25,3,90,0,10,18,0.9152542372881356
14,26,3,89,1,11,17,0.8983050847457628
14,27,3,89,1,9,19,0.9152542372881356
14,28,3,90,0,12,16,0.8983050847457628
14,29,3,89,1,10,18,0.9067796610169492
14,30,3,89,1,10,18,0.9067796610169492
14,31,3,88,2,8,20,0.9152542372881356
14,32,3,90,0,7,21,0.940677966101695
14,33,3,89,1,8,20,0.923728813559322
14,34,3,88,2,10,18,0.8983050847457628
14,35,3,89,1,9,19,0.9152542372881356
14,36,3,89,1,7,21,0.9322033898305084
14,37,3,89,1,11,17,0.8983050847457628
14,38,3,90,0,8,20,0.9322033898305084
14,39,3,89,1,8,20,0.923728813559322
14,40,3,89,1,6,22,0.940677966101695
14,41,3,87,3,8,20,0.9067796610169492
14,42,3,89,1,7,21,0.9322033898305084
14,43,3,88,2,6,22,0.9322033898305084
14,44,3,90,0,5,23,0.9576271186440678
14,45,3,90,0,0,28,1.0
15,15,3,84,6,15,13,0.8220338983050848
15,16,3,88,2,15,13,0.8559322033898306
15,17,3,90,0,18,10,0.847457627118644
15,18,3,90,0,12,16,0.8983050847457628
15,19,3,90,0,13,15,0.8898305084745762
15,20,3,88,2,16,12,0.847457627118644
15,21,3,90,0,15,13,0.8728813559322034
15,22,3,90,0,14,14,0.8813559322033898
15,23,3,90,0,9,19,0.923728813559322
15,24,3,90,0,9,19,0.923728813559322
15,25,3,90,0,14,14,0.8813559322033898
15,26,3,90,0,8,20,0.9322033898305084
15,27,3,90,0,9,19,0.923728813559322
15,28,3,88,2,11,17,0.8898305084745762
15,29,3,90,0,11,17,0.9067796610169492
15,30,3,89,1,10,18,0.9067796610169492
15,31,3,85,5,11,17,0.864406779661017
15,32,3,89,1,11,17,0.8983050847457628
15,33,3,89,1,7,21,0.9322033898305084
15,34,3,90,0,8,20,0.9322033898305084
15,35,3,90,0,11,17,0.9067796610169492
15,36,3,89,1,9,19,0.9152542372881356
15,37,3,90,0,11,17,0.9067796610169492
