evaluation_num,kfold_split_num,label_val_predict,label_val_test,positive_error,negative_error,positive_error_rate,negative_error_rate
1.0,1.0,68.1513817853,70.0,0.0,-1.8486182147,0.0,-0.0264088316386
1.0,1.0,9.39789374219,0.0,9.39789374219,0.0,inf,0.0
1.0,1.0,9.39789374219,10.0,0.0,-0.60210625781,0.0,-0.060210625781
1.0,1.0,52.3321148367,55.0,0.0,-2.6678851633,0.0,-0.0485070029691
1.0,1.0,43.9354407748,50.0,0.0,-6.0645592252,0.0,-0.121291184504
1.0,1.0,46.2341031138,50.0,0.0,-3.7658968862,0.0,-0.075317937724
1.0,1.0,45.1710838625,50.0,0.0,-4.8289161375,0.0,-0.09657832275
1.0,1.0,9.39789374219,0.0,9.39789374219,0.0,inf,0.0
1.0,1.0,9.39789374219,10.0,0.0,-0.60210625781,0.0,-0.060210625781
1.0,1.0,18.4212091691,20.0,0.0,-1.5787908309,0.0,-0.078939541545
1.0,1.0,55.032482855,50.0,5.032482855,0.0,0.1006496571,0.0
1.0,1.0,52.8528012212,55.0,0.0,-2.1471987788,0.0,-0.0390399777964
1.0,1.0,13.04279799,20.0,0.0,-6.95720201,0.0,-0.3478601005
1.0,1.0,67.3535776779,62.0,5.3535776779,0.0,0.0863480270629,0.0
1.0,1.0,16.4973385006,10.0,6.4973385006,0.0,0.64973385006,0.0
1.0,1.0,9.39789374219,0.0,9.39789374219,0.0,inf,0.0
1.0,1.0,9.39789374219,10.0,0.0,-0.60210625781,0.0,-0.060210625781
1.0,1.0,9.39789374219,10.0,0.0,-0.60210625781,0.0,-0.060210625781
1.0,1.0,18.0104193195,20.0,0.0,-1.9895806805,0.0,-0.099479034025
1.0,2.0,36.3040704272,40.0,0.0,-3.6959295728,0.0,-0.09239823932
1.0,2.0,59.2820347994,54.0,5.2820347994,0.0,0.0978154592481,0.0
1.0,2.0,38.1858512194,20.0,18.1858512194,0.0,0.90929256097,0.0
1.0,2.0,9.50717675469,0.0,9.50717675469,0.0,inf,0.0
1.0,2.0,9.50717675469,10.0,0.0,-0.49282324531,0.0,-0.049282324531
1.0,2.0,11.14473064,10.0,1.14473064,0.0,0.114473064,0.0
1.0,2.0,21.3753259274,30.0,0.0,-8.6246740726,0.0,-0.287489135753
1.0,2.0,15.0560674284,20.0,0.0,-4.9439325716,0.0,-0.24719662858
1.0,2.0,9.50717675469,0.0,9.50717675469,0.0,inf,0.0
1.0,2.0,10.6237536148,10.0,0.6237536148,0.0,0.06237536148,0.0
1.0,2.0,12.7864934479,10.0,2.7864934479,0.0,0.27864934479,0.0
1.0,2.0,30.1542381935,30.0,0.1542381935,0.0,0.00514127311667,0.0
1.0,2.0,64.883729844,60.0,4.883729844,0.0,0.0813954974,0.0
1.0,2.0,17.2476889085,20.0,0.0,-2.7523110915,0.0,-0.137615554575
1.0,2.0,13.3774328345,10.0,3.3774328345,0.0,0.33774328345,0.0
1.0,2.0,50.3999208781,60.0,0.0,-9.6000791219,0.0,-0.160001318698
1.0,2.0,9.50717675469,0.0,9.50717675469,0.0,inf,0.0
1.0,2.0,9.50717675469,0.0,9.50717675469,0.0,inf,0.0
1.0,2.0,9.50717675469,0.0,9.50717675469,0.0,inf,0.0
1.0,3.0,9.26905372022,10.0,0.0,-0.73094627978,0.0,-0.073094627978
1.0,3.0,29.5386368238,20.0,9.5386368238,0.0,0.47693184119,0.0
1.0,3.0,86.2451396538,76.0,10.2451396538,0.0,0.134804469129,0.0
1.0,3.0,72.11202045,71.0,1.11202045,0.0,0.0156622598592,0.0
1.0,3.0,24.0462268628,20.0,4.0462268628,0.0,0.20231134314,0.0
1.0,3.0,15.3862426974,10.0,5.3862426974,0.0,0.53862426974,0.0
1.0,3.0,10.2904805516,10.0,0.2904805516,0.0,0.02904805516,0.0
1.0,3.0,27.790492004,30.0,0.0,-2.209507996,0.0,-0.0736502665333
1.0,3.0,37.8873825148,40.0,0.0,-2.1126174852,0.0,-0.05281543713
1.0,3.0,37.5176607297,40.0,0.0,-2.4823392703,0.0,-0.0620584817575
1.0,3.0,94.1242474104,93.0,1.1242474104,0.0,0.0120886818323,0.0
1.0,3.0,13.2994574628,10.0,3.2994574628,0.0,0.32994574628,0.0
1.0,3.0,12.9557434537,20.0,0.0,-7.0442565463,0.0,-0.352212827315
1.0,3.0,14.6665220103,10.0,4.6665220103,0.0,0.46665220103,0.0
1.0,3.0,73.9708225199,75.0,0.0,-1.0291774801,0.0,-0.0137223664013
1.0,3.0,9.26905372022,0.0,9.26905372022,0.0,inf,0.0
1.0,3.0,10.7149322704,10.0,0.7149322704,0.0,0.07149322704,0.0
1.0,3.0,9.26905372022,0.0,9.26905372022,0.0,inf,0.0
1.0,3.0,70.8036671445,66.0,4.8036671445,0.0,0.0727828355227,0.0
1.0,4.0,74.999515608,80.0,0.0,-5.000484392,0.0,-0.0625060549
1.0,4.0,8.60891469952,10.0,0.0,-1.39108530048,0.0,-0.139108530048
1.0,4.0,20.080207105,30.0,0.0,-9.919792895,0.0,-0.330659763167
1.0,4.0,8.60891469952,10.0,0.0,-1.39108530048,0.0,-0.139108530048
1.0,4.0,38.6316866744,40.0,0.0,-1.3683133256,0.0,-0.03420783314
1.0,4.0,16.4473165427,10.0,6.4473165427,0.0,0.64473165427,0.0
1.0,4.0,8.60891469952,20.0,0.0,-11.3910853005,0.0,-0.569554265024
1.0,4.0,10.5855893637,10.0,0.5855893637,0.0,0.05855893637,0.0
1.0,4.0,58.2567650269,65.0,0.0,-6.7432349731,0.0,-0.103742076509
1.0,4.0,12.7704154319,10.0,2.7704154319,0.0,0.27704154319,0.0
1.0,4.0,20.4995840091,30.0,0.0,-9.5004159909,0.0,-0.31668053303
1.0,4.0,22.310447072,30.0,0.0,-7.689552928,0.0,-0.256318430933
