features_begin_index,features_mid_index,tn,fp,fn,tp,acc
1,1,7,14,3,35,0.71186440678
1,2,8,13,7,31,0.661016949153
1,3,11,10,10,28,0.661016949153
1,4,12,9,11,27,0.661016949153
1,5,12,9,11,27,0.661016949153
1,6,11,10,12,26,0.627118644068
1,7,13,8,14,24,0.627118644068
1,8,13,8,14,24,0.627118644068
1,9,13,8,14,24,0.627118644068
1,10,13,8,14,24,0.627118644068
1,11,13,8,15,23,0.610169491525
1,12,14,7,15,23,0.627118644068
1,13,14,7,15,23,0.627118644068
1,14,15,6,15,23,0.64406779661
1,15,15,6,15,23,0.64406779661
1,16,15,6,15,23,0.64406779661
1,17,14,7,13,25,0.661016949153
1,18,13,8,13,25,0.64406779661
1,19,13,8,10,28,0.694915254237
1,20,13,8,9,29,0.71186440678
1,21,12,9,10,28,0.677966101695
2,2,6,15,7,31,0.627118644068
2,3,9,12,12,26,0.593220338983
2,4,12,9,12,26,0.64406779661
2,5,11,10,12,26,0.627118644068
2,6,13,8,14,24,0.627118644068
2,7,13,8,14,24,0.627118644068
2,8,13,8,14,24,0.627118644068
2,9,13,8,14,24,0.627118644068
2,10,13,8,15,23,0.610169491525
2,11,13,8,15,23,0.610169491525
2,12,15,6,16,22,0.627118644068
2,13,14,7,14,24,0.64406779661
2,14,14,7,14,24,0.64406779661
2,15,14,7,15,23,0.627118644068
2,16,14,7,15,23,0.627118644068
2,17,14,7,15,23,0.627118644068
2,18,13,8,14,24,0.627118644068
2,19,13,8,12,26,0.661016949153
2,20,13,8,9,29,0.71186440678
2,21,12,9,11,27,0.661016949153
3,3,7,14,6,32,0.661016949153
3,4,9,12,10,28,0.627118644068
3,5,11,10,12,26,0.627118644068
3,6,12,9,14,24,0.610169491525
3,7,14,7,15,23,0.627118644068
3,8,14,7,15,23,0.627118644068
3,9,13,8,15,23,0.610169491525
3,10,13,8,15,23,0.610169491525
3,11,13,8,16,22,0.593220338983
3,12,15,6,17,21,0.610169491525
3,13,13,8,16,22,0.593220338983
3,14,14,7,16,22,0.610169491525
3,15,14,7,15,23,0.627118644068
3,16,14,7,15,23,0.627118644068
3,17,14,7,14,24,0.64406779661
3,18,14,7,13,25,0.661016949153
3,19,13,8,11,27,0.677966101695
3,20,13,8,9,29,0.71186440678
3,21,12,9,11,27,0.661016949153
4,4,6,15,6,32,0.64406779661
4,5,9,12,10,28,0.627118644068
4,6,13,8,15,23,0.610169491525
4,7,14,7,15,23,0.627118644068
4,8,14,7,15,23,0.627118644068
4,9,14,7,15,23,0.627118644068
4,10,14,7,16,22,0.610169491525
4,11,14,7,17,21,0.593220338983
4,12,15,6,16,22,0.627118644068
4,13,14,7,16,22,0.610169491525
4,14,16,5,17,21,0.627118644068
4,15,14,7,16,22,0.610169491525
4,16,14,7,15,23,0.627118644068
4,17,14,7,13,25,0.661016949153
4,18,15,6,13,25,0.677966101695
4,19,13,8,8,30,0.728813559322
4,20,12,9,7,31,0.728813559322
4,21,12,9,9,29,0.694915254237
5,5,0,21,0,38,0.64406779661
5,6,12,9,14,24,0.610169491525
5,7,14,7,15,23,0.627118644068
5,8,14,7,15,23,0.627118644068
5,9,14,7,15,23,0.627118644068
5,10,14,7,16,22,0.610169491525
5,11,13,8,17,21,0.576271186441
5,12,16,5,17,21,0.627118644068
5,13,15,6,16,22,0.627118644068
5,14,15,6,17,21,0.610169491525
5,15,14,7,15,23,0.627118644068
5,16,14,7,15,23,0.627118644068
5,17,14,7,13,25,0.661016949153
5,18,14,7,12,26,0.677966101695
5,19,13,8,7,31,0.745762711864
5,20,12,9,6,32,0.745762711864
5,21,12,9,8,30,0.71186440678
6,6,3,18,10,28,0.525423728814
6,7,14,7,15,23,0.627118644068
6,8,14,7,15,23,0.627118644068
6,9,14,7,15,23,0.627118644068
6,10,15,6,16,22,0.627118644068
6,11,14,7,18,20,0.576271186441
6,12,16,5,17,21,0.627118644068
6,13,16,5,17,21,0.627118644068
6,14,14,7,18,20,0.576271186441
6,15,14,7,15,23,0.627118644068
6,16,14,7,15,23,0.627118644068
6,17,13,8,13,25,0.64406779661
6,18,13,8,11,27,0.677966101695
6,19,11,10,6,32,0.728813559322
6,20,11,10,6,32,0.728813559322
6,21,11,10,8,30,0.694915254237
7,7,8,13,10,28,0.610169491525
7,8,12,9,11,27,0.661016949153
7,9,12,9,11,27,0.661016949153
7,10,15,6,16,22,0.627118644068
7,11,15,6,16,22,0.627118644068
7,12,15,6,18,20,0.593220338983
7,13,15,6,18,20,0.593220338983
7,14,15,6,17,21,0.610169491525
7,15,15,6,14,24,0.661016949153
7,16,15,6,14,24,0.661016949153
7,17,14,7,12,26,0.677966101695
7,18,14,7,6,32,0.779661016949
7,19,9,12,6,32,0.694915254237
7,20,10,11,6,32,0.71186440678
7,21,11,10,6,32,0.728813559322
8,8,0,21,0,38,0.64406779661
8,9,4,17,4,34,0.64406779661
8,10,15,6,20,18,0.559322033898
8,11,16,5,25,13,0.491525423729
8,12,16,5,21,17,0.559322033898
8,13,15,6,20,18,0.559322033898
8,14,17,4,19,19,0.610169491525
8,15,15,6,14,24,0.661016949153
8,16,14,7,12,26,0.677966101695
8,17,12,9,7,31,0.728813559322
8,18,11,10,5,33,0.745762711864
8,19,8,13,6,32,0.677966101695
8,20,8,13,6,32,0.677966101695
8,21,11,10,6,32,0.728813559322
9,9,0,21,0,38,0.64406779661
9,10,16,5,29,9,0.423728813559
9,11,17,4,27,11,0.474576271186
9,12,16,5,20,18,0.576271186441
9,13,16,5,21,17,0.559322033898
9,14,17,4,19,19,0.610169491525
9,15,16,5,13,25,0.694915254237
9,16,15,6,10,28,0.728813559322
9,17,11,10,6,32,0.728813559322
