features_begin_index,features_mid_index,leaf_node_num,tn,fp,fn,tp,acc
1,1,3,124,8,19,9,0.83125
1,2,3,126,6,10,18,0.9
1,3,3,127,5,13,15,0.8875
1,4,3,130,2,10,18,0.925
1,5,3,129,3,12,16,0.90625
1,6,3,132,0,11,17,0.93125
1,7,3,131,1,10,18,0.93125
1,8,3,130,2,12,16,0.9125
1,9,3,130,2,7,21,0.94375
1,10,3,131,1,10,18,0.93125
1,11,3,132,0,9,19,0.94375
1,12,3,131,1,12,16,0.91875
1,13,3,131,1,14,14,0.90625
1,14,3,131,1,16,12,0.89375
1,15,3,130,2,9,19,0.93125
1,16,3,131,1,10,18,0.93125
1,17,3,132,0,9,19,0.94375
1,18,3,131,1,12,16,0.91875
1,19,3,131,1,10,18,0.93125
1,20,3,130,2,7,21,0.94375
1,21,3,131,1,9,19,0.9375
1,22,3,130,2,12,16,0.9125
1,23,3,130,2,10,18,0.925
1,24,3,131,1,12,16,0.91875
1,25,3,132,0,8,20,0.95
1,26,3,132,0,9,19,0.94375
1,27,3,132,0,12,16,0.925
1,28,3,132,0,9,19,0.94375
1,29,3,132,0,9,19,0.94375
1,30,3,130,2,6,22,0.95
1,31,3,131,1,8,20,0.94375
1,32,3,132,0,12,16,0.925
1,33,3,132,0,7,21,0.95625
1,34,3,132,0,10,18,0.9375
1,35,3,131,1,9,19,0.9375
1,36,3,132,0,7,21,0.95625
1,37,3,131,1,7,21,0.95
1,38,3,132,0,9,19,0.94375
1,39,3,132,0,7,21,0.95625
1,40,3,132,0,9,19,0.94375
1,41,3,132,0,7,21,0.95625
1,42,3,131,1,9,19,0.9375
1,43,3,132,0,7,21,0.95625
1,44,3,129,3,7,21,0.9375
1,45,3,132,0,3,25,0.98125
1,46,3,131,1,8,20,0.94375
1,47,3,131,1,7,21,0.95
1,48,3,131,1,5,23,0.9625
1,49,3,132,0,6,22,0.9625
1,50,3,130,2,6,22,0.95
1,51,3,130,2,6,22,0.95
1,52,3,132,0,6,22,0.9625
2,2,3,129,3,18,10,0.86875
2,3,3,130,2,15,13,0.89375
2,4,3,129,3,15,13,0.8875
2,5,3,131,1,10,18,0.93125
2,6,3,132,0,12,16,0.925
2,7,3,130,2,13,15,0.90625
2,8,3,132,0,10,18,0.9375
2,9,3,131,1,10,18,0.93125
2,10,3,132,0,11,17,0.93125
2,11,3,129,3,13,15,0.9
2,12,3,131,1,8,20,0.94375
2,13,3,132,0,9,19,0.94375
2,14,3,130,2,12,16,0.9125
2,15,3,131,1,13,15,0.9125
2,16,3,131,1,9,19,0.9375
2,17,3,132,0,10,18,0.9375
2,18,3,131,1,10,18,0.93125
2,19,3,131,1,12,16,0.91875
2,20,3,130,2,10,18,0.925
2,21,3,130,2,9,19,0.93125
2,22,3,132,0,11,17,0.93125
2,23,3,131,1,11,17,0.925
2,24,3,132,0,11,17,0.93125
2,25,3,131,1,11,17,0.925
2,26,3,130,2,9,19,0.93125
2,27,3,132,0,9,19,0.94375
2,28,3,132,0,10,18,0.9375
2,29,3,132,0,10,18,0.9375
2,30,3,130,2,8,20,0.9375
2,31,3,132,0,7,21,0.95625
2,32,3,132,0,8,20,0.95
2,33,3,132,0,6,22,0.9625
2,34,3,132,0,8,20,0.95
2,35,3,131,1,8,20,0.94375
2,36,3,132,0,11,17,0.93125
2,37,3,132,0,7,21,0.95625
2,38,3,132,0,10,18,0.9375
2,39,3,132,0,10,18,0.9375
2,40,3,132,0,6,22,0.9625
2,41,3,132,0,8,20,0.95
2,42,3,132,0,8,20,0.95
2,43,3,131,1,7,21,0.95
2,44,3,131,1,5,23,0.9625
2,45,3,132,0,8,20,0.95
2,46,3,131,1,5,23,0.9625
2,47,3,132,0,7,21,0.95625
2,48,3,132,0,4,24,0.975
2,49,3,131,1,4,24,0.96875
2,50,3,129,3,5,23,0.95
2,51,3,131,1,6,22,0.95625
2,52,3,132,0,2,26,0.9875
3,3,3,127,5,16,12,0.86875
3,4,3,129,3,15,13,0.8875
3,5,3,131,1,13,15,0.9125
3,6,3,131,1,10,18,0.93125
3,7,3,130,2,11,17,0.91875
3,8,3,132,0,10,18,0.9375
3,9,3,131,1,11,17,0.925
3,10,3,132,0,13,15,0.91875
3,11,3,132,0,5,23,0.96875
3,12,3,130,2,11,17,0.91875
3,13,3,131,1,10,18,0.93125
3,14,3,130,2,11,17,0.91875
3,15,3,130,2,13,15,0.90625
3,16,3,130,2,9,19,0.93125
3,17,3,130,2,12,16,0.9125
3,18,3,131,1,9,19,0.9375
3,19,3,130,2,9,19,0.93125
3,20,3,129,3,11,17,0.9125
3,21,3,131,1,11,17,0.925
3,22,3,132,0,12,16,0.925
3,23,3,131,1,12,16,0.91875
3,24,3,132,0,12,16,0.925
3,25,3,132,0,10,18,0.9375
3,26,3,130,2,11,17,0.91875
3,27,3,131,1,8,20,0.94375
3,28,3,132,0,7,21,0.95625
3,29,3,132,0,8,20,0.95
3,30,3,131,1,10,18,0.93125
3,31,3,131,1,7,21,0.95
3,32,3,132,0,8,20,0.95
3,33,3,132,0,9,19,0.94375
3,34,3,131,1,8,20,0.94375
3,35,3,132,0,8,20,0.95
3,36,3,132,0,7,21,0.95625
3,37,3,132,0,7,21,0.95625
3,38,3,132,0,6,22,0.9625
3,39,3,132,0,8,20,0.95
3,40,3,132,0,9,19,0.94375
3,41,3,132,0,9,19,0.94375
3,42,3,132,0,7,21,0.95625
3,43,3,132,0,7,21,0.95625
3,44,3,132,0,8,20,0.95
3,45,3,132,0,7,21,0.95625
3,46,3,131,1,7,21,0.95
3,47,3,132,0,8,20,0.95
3,48,3,132,0,6,22,0.9625
3,49,3,130,2,4,24,0.9625
3,50,3,131,1,5,23,0.9625
3,51,3,131,1,7,21,0.95
3,52,3,132,0,4,24,0.975
4,4,3,131,1,25,3,0.8375
4,5,3,132,0,19,9,0.88125
4,6,3,131,1,16,12,0.89375
4,7,3,132,0,10,18,0.9375
4,8,3,132,0,6,22,0.9625
4,9,3,131,1,15,13,0.9
4,10,3,132,0,14,14,0.9125
4,11,3,131,1,12,16,0.91875
4,12,3,130,2,12,16,0.9125
4,13,3,132,0,13,15,0.91875
4,14,3,131,1,16,12,0.89375
4,15,3,131,1,11,17,0.925
4,16,3,131,1,13,15,0.9125
4,17,3,130,2,14,14,0.9
4,18,3,130,2,12,16,0.9125
4,19,3,130,2,9,19,0.93125
4,20,3,131,1,6,22,0.95625
4,21,3,131,1,10,18,0.93125
4,22,3,131,1,9,19,0.9375
4,23,3,131,1,11,17,0.925
4,24,3,132,0,13,15,0.91875
4,25,3,132,0,10,18,0.9375
4,26,3,130,2,13,15,0.90625
4,27,3,132,0,11,17,0.93125
4,28,3,132,0,9,19,0.94375
4,29,3,131,1,10,18,0.93125
4,30,3,131,1,7,21,0.95
4,31,3,131,1,9,19,0.9375
4,32,3,131,1,8,20,0.94375
4,33,3,132,0,9,19,0.94375
4,34,3,132,0,8,20,0.95
4,35,3,131,1,11,17,0.925
4,36,3,132,0,8,20,0.95
4,37,3,132,0,9,19,0.94375
4,38,3,131,1,8,20,0.94375
4,39,3,131,1,8,20,0.94375
4,40,3,132,0,8,20,0.95
4,41,3,132,0,9,19,0.94375
4,42,3,131,1,5,23,0.9625
4,43,3,132,0,11,17,0.93125
4,44,3,132,0,8,20,0.95
4,45,3,132,0,8,20,0.95
4,46,3,132,0,8,20,0.95
4,47,3,132,0,5,23,0.96875
4,48,3,132,0,6,22,0.9625
4,49,3,132,0,7,21,0.95625
4,50,3,131,1,5,23,0.9625
4,51,3,130,2,6,22,0.95
4,52,3,132,0,5,23,0.96875
5,5,3,130,2,20,8,0.8625
5,6,3,132,0,19,9,0.88125
