features_begin_index,features_mid_index,tn,fp,fn,tp,acc
2,2,155,0,28,0,0.846994535519
2,3,151,4,16,12,0.890710382514
2,4,153,2,16,12,0.901639344262
2,5,151,4,16,12,0.890710382514
2,6,147,8,15,13,0.874316939891
2,7,153,2,19,9,0.885245901639
2,8,152,3,20,8,0.874316939891
2,9,152,3,18,10,0.885245901639
2,10,151,4,17,11,0.885245901639
2,11,153,2,19,9,0.885245901639
2,12,155,0,18,10,0.901639344262
2,13,155,0,18,10,0.901639344262
2,14,155,0,19,9,0.896174863388
2,15,151,4,5,23,0.950819672131
2,16,151,4,5,23,0.950819672131
2,17,151,4,5,23,0.950819672131
2,18,150,5,5,23,0.945355191257
2,19,152,3,4,24,0.96174863388
3,3,151,4,18,10,0.879781420765
3,4,155,0,22,6,0.879781420765
3,5,154,1,24,4,0.863387978142
3,6,153,2,22,6,0.868852459016
3,7,154,1,21,7,0.879781420765
3,8,154,1,21,7,0.879781420765
3,9,154,1,19,9,0.890710382514
3,10,154,1,19,9,0.890710382514
3,11,154,1,20,8,0.885245901639
3,12,155,0,20,8,0.890710382514
3,13,155,0,20,8,0.890710382514
3,14,155,0,20,8,0.890710382514
3,15,150,5,7,21,0.934426229508
3,16,150,5,5,23,0.945355191257
3,17,150,5,5,23,0.945355191257
3,18,150,5,5,23,0.945355191257
3,19,152,3,3,25,0.967213114754
4,4,155,0,28,0,0.846994535519
4,5,154,1,25,3,0.857923497268
4,6,154,1,25,3,0.857923497268
4,7,152,3,19,9,0.879781420765
4,8,154,1,20,8,0.885245901639
4,9,151,4,19,9,0.874316939891
4,10,150,5,17,11,0.879781420765
4,11,154,1,19,9,0.890710382514
4,12,155,0,19,9,0.896174863388
4,13,155,0,20,8,0.890710382514
4,14,155,0,20,8,0.890710382514
4,15,151,4,7,21,0.939890710383
4,16,150,5,7,21,0.934426229508
4,17,150,5,7,21,0.934426229508
4,18,150,5,6,22,0.939890710383
4,19,152,3,3,25,0.967213114754
5,5,155,0,28,0,0.846994535519
5,6,155,0,27,1,0.852459016393
5,7,154,1,22,6,0.874316939891
5,8,154,1,22,6,0.874316939891
5,9,154,1,23,5,0.868852459016
5,10,155,0,21,7,0.885245901639
5,11,155,0,20,8,0.890710382514
5,12,155,0,21,7,0.885245901639
5,13,155,0,19,9,0.896174863388
5,14,155,0,20,8,0.890710382514
5,15,150,5,7,21,0.934426229508
5,16,150,5,7,21,0.934426229508
5,17,150,5,7,21,0.934426229508
5,18,150,5,7,21,0.934426229508
5,19,152,3,4,24,0.96174863388
6,6,151,4,24,4,0.846994535519
6,7,153,2,23,5,0.863387978142
6,8,154,1,22,6,0.874316939891
6,9,154,1,22,6,0.874316939891
6,10,155,0,21,7,0.885245901639
6,11,155,0,22,6,0.879781420765
6,12,155,0,21,7,0.885245901639
6,13,155,0,19,9,0.896174863388
6,14,155,0,19,9,0.896174863388
6,15,152,3,7,21,0.945355191257
6,16,151,4,7,21,0.939890710383
6,17,150,5,7,21,0.934426229508
6,18,150,5,6,22,0.939890710383
6,19,152,3,4,24,0.96174863388
7,7,155,0,28,0,0.846994535519
7,8,155,0,24,4,0.868852459016
7,9,155,0,28,0,0.846994535519
7,10,155,0,25,3,0.863387978142
7,11,155,0,26,2,0.857923497268
7,12,155,0,24,4,0.868852459016
